p_recall,timestamp,time_elapsed,user_id,item_id,history_seen,history_correct,exponential
0.75,1190527606,1084,88,83,2,2,1.8
0.75,1190526209,150,88,64,2,1,1.0
0.75,1190526589,380,88,64,3,2,1.8
0.75,1190527243,654,88,64,4,3,2.44
0.75,1190526238,166,88,114,2,1,1.0
0.75,1190526629,391,88,114,3,2,1.8
0.75,1190527356,727,88,114,4,3,2.44
0.75,1190527727,1132,88,95,2,2,1.8
0.25,1190527833,1139,88,67,2,2,1.8
0.75,1190527853,20,88,67,3,2,1.44
0.75,1190527772,1054,88,116,2,2,1.8
0.75,1190527892,1161,88,97,2,2,1.8
0.75,1190527910,1164,88,110,2,2,1.8
0.75,1190526427,196,88,109,2,1,1.0
0.75,1190526724,297,88,109,3,2,1.8
0.75,1190527381,657,88,109,4,3,2.44
0.75,1190527090,233,88,108,2,1,1.0
0.75,1190527630,540,88,108,3,2,1.8
0.75,1190527204,253,88,115,2,1,1.0
0.75,1190527715,511,88,115,3,2,1.8
0.75,1190527335,292,88,92,2,1,1.0
0.75,1190527797,462,88,92,3,2,1.8
0.75,1190527350,270,88,99,2,1,1.0
0.75,1190527857,507,88,99,3,2,1.8
0.75,1190527472,260,88,103,2,1,1.0
0.75,1190527288,52,88,94,2,0,0.0
0.75,1190527565,277,88,94,3,1,1.0
0.25,1190527306,53,88,106,2,0,0.0
0.25,1190527343,37,88,106,3,0,0.0
0.75,1190527361,18,88,106,4,0,0.0
0.25,1190527707,346,88,106,5,1,1.0
0.75,1190527736,29,88,106,6,1,0.8
0.75,1190435584,98,89,172,2,1,1.0
0.75,1190435849,265,89,172,3,2,1.8
0.75,1190436093,244,89,172,4,3,2.44
0.75,1190436490,397,89,172,5,4,2.952
0.75,1190437522,1032,89,172,6,5,3.3616
0.75,1190435651,160,89,173,2,1,1.0
0.75,1190435862,211,89,173,3,2,1.8
0.75,1190436116,254,89,173,4,3,2.44
0.25,1190436535,419,89,173,5,4,2.952
0.75,1190436553,18,89,173,6,4,2.3616
0.75,1190437525,972,89,173,7,5,2.88928
0.75,1190435649,111,89,174,2,0,0.0
0.75,1190435854,205,89,174,3,1,1.0
0.75,1190436194,340,89,174,4,2,1.8
0.75,1190436523,329,89,174,5,3,2.44
0.25,1190437478,955,89,174,6,4,2.952
0.75,1190437507,29,89,174,7,4,2.3616
0.25,1190435574,16,89,177,2,0,0.0
0.25,1190435592,18,89,177,3,0,0.0
0.25,1190435612,20,89,177,4,0,0.0
0.75,1190435632,20,89,177,5,0,0.0
0.25,1190435797,165,89,177,6,1,1.0
0.25,1190435819,22,89,177,7,1,0.8
0.75,1190435842,23,89,177,8,1,0.64
0.25,1190436052,210,89,177,9,2,1.512
0.25,1190436073,21,89,177,10,2,1.2096
0.25,1190436089,16,89,177,11,2,0.96768
0.25,1190436109,20,89,177,12,2,0.774144
0.25,1190436124,15,89,177,13,2,0.6193152
0.25,1190436142,18,89,177,14,2,0.49545216
0.75,1190436163,21,89,177,15,2,0.396361728
0.25,1190436486,323,89,177,16,3,1.3170893824
0.75,1190436499,13,89,177,17,3,1.05367150592
0.25,1190437380,881,89,177,18,4,1.84293720474
0.25,1190437403,23,89,177,19,4,1.47434976379
0.75,1190437455,52,89,177,20,4,1.17947981103
0.75,1190435566,15,89,176,2,0,0.0
0.25,1190435667,101,89,176,3,1,1.0
0.25,1190435688,21,89,176,4,1,0.8
0.75,1190435704,16,89,176,5,1,0.64
0.25,1190435892,188,89,176,6,2,1.512
0.25,1190435911,19,89,176,7,2,1.2096
0.25,1190435932,21,89,176,8,2,0.96768
0.75,1190435947,15,89,176,9,2,0.774144
0.75,1190436210,263,89,176,10,3,1.6193152
0.75,1190436560,350,89,176,11,4,2.29545216
0.25,1190437537,977,89,176,12,5,2.836361728
0.75,1190437550,13,89,176,13,5,2.2690893824
0.25,1190435581,20,89,175,2,0,0.0
0.25,1190435602,21,89,175,3,0,0.0
0.25,1190435628,26,89,175,4,0,0.0
0.75,1190435642,14,89,175,5,0,0.0
0.25,1190435812,170,89,175,6,1,1.0
0.75,1190435836,24,89,175,7,1,0.8
0.25,1190436034,198,89,175,8,2,1.64
0.25,1190436059,25,89,175,9,2,1.312
0.75,1190436077,18,89,175,10,2,1.0496
0.25,1190436373,296,89,175,11,3,1.83968
0.75,1190436466,93,89,175,12,3,1.471744
0.25,1190436772,306,89,175,13,4,2.1773952
0.25,1190437275,503,89,175,14,4,1.74191616
0.25,1190437298,23,89,175,15,4,1.393532928
0.25,1190437335,37,89,175,16,4,1.1148263424
0.25,1190437365,30,89,175,17,4,0.89186107392
0.25,1190437389,24,89,175,18,4,0.713488859136
0.25,1190437421,32,89,175,19,4,0.570791087309
0.75,1190437439,18,89,175,20,4,0.456632869847
0.25,1190437651,212,89,175,21,5,1.36530629588
0.25,1190437669,18,89,175,22,5,1.0922450367
0.75,1190437680,11,89,175,23,5,0.873796029362
0.75,1190443600,5920,89,175,24,6,1.69903682349
0.25,1190436218,347,89,178,2,2,1.8
0.75,1190436230,12,89,178,3,2,1.44
0.75,1190436582,352,89,178,4,3,2.152
0.75,1190437539,957,89,178,5,4,2.7216
0.75,1190435731,96,89,180,2,1,1.0
0.75,1190435951,220,89,180,3,2,1.8
0.75,1190436207,256,89,180,4,3,2.44
0.75,1190436549,342,89,180,5,4,2.952
0.75,1190437469,920,89,180,6,5,3.3616
0.75,1190435782,138,89,179,2,1,1.0
0.75,1190435999,217,89,179,3,2,1.8
0.75,1190436222,223,89,179,4,3,2.44
0.75,1190436563,341,89,179,5,4,2.952
0.75,1190437509,946,89,179,6,5,3.3616
0.25,1190435698,19,89,182,2,0,0.0
0.25,1190435711,13,89,182,3,0,0.0
0.25,1190435728,17,89,182,4,0,0.0
0.75,1190435748,20,89,182,5,0,0.0
0.25,1190435868,120,89,182,6,1,1.0
0.25,1190435889,21,89,182,7,1,0.8
0.25,1190435904,15,89,182,8,1,0.64
0.25,1190435923,19,89,182,9,1,0.512
0.25,1190435944,21,89,182,10,1,0.4096
0.25,1190435958,14,89,182,11,1,0.32768
0.25,1190435971,13,89,182,12,1,0.262144
0.75,1190435981,10,89,182,13,1,0.2097152
0.25,1190436169,188,89,182,14,2,1.16777216
0.75,1190436197,28,89,182,15,2,0.934217728
0.25,1190436505,308,89,182,16,3,1.7473741824
0.75,1190436528,23,89,182,17,3,1.39789934592
0.25,1190437350,822,89,182,18,4,2.11831947674
0.75,1190437375,25,89,182,19,4,1.69465558139
0.75,1190437592,217,89,182,20,5,2.35572446511
0.75,1190443542,5950,89,182,21,6,2.88457957209
0.75,1190443576,34,89,182,22,7,3.30766365767
0.75,1190435856,165,89,181,2,1,1.0
0.75,1190436012,156,89,181,3,2,1.8
0.75,1190436250,238,89,181,4,3,2.44
0.75,1190436568,318,89,181,5,4,2.952
0.75,1190437475,907,89,181,6,5,3.3616
0.75,1190435799,99,89,184,2,1,1.0
0.25,1190435966,167,89,184,3,2,1.8
0.75,1190435977,11,89,184,4,2,1.44
0.75,1190436213,236,89,184,5,3,2.152
0.75,1190436556,343,89,184,6,4,2.7216
0.75,1190437399,843,89,184,7,5,3.17728
0.25,1190435777,22,89,183,2,0,0.0
0.25,1190435790,13,89,183,3,0,0.0
0.25,1190435806,16,89,183,4,0,0.0
0.25,1190435830,24,89,183,5,0,0.0
0.75,1190435846,16,89,183,6,0,0.0
0.25,1190435963,117,89,183,7,1,1.0
0.25,1190435975,12,89,183,8,1,0.8
0.75,1190435987,12,89,183,9,1,0.64
0.75,1190436203,216,89,183,10,2,1.512
0.75,1190436540,337,89,183,11,3,2.2096
0.75,1190437325,785,89,183,12,4,2.76768
0.75,1190437570,245,89,183,13,5,3.214144
0.75,1190443534,5964,89,183,14,6,3.5713152
0.75,1190443568,34,89,183,15,7,3.85705216
0.75,1190435780,18,89,185,2,0,0.0
0.25,1190435878,98,89,185,3,1,1.0
0.25,1190435899,21,89,185,4,1,0.8
0.25,1190435917,18,89,185,5,1,0.64
0.75,1190435935,18,89,185,6,1,0.512
0.25,1190436114,179,89,185,7,2,1.4096
0.25,1190436128,14,89,185,8,2,1.12768
0.75,1190436145,17,89,185,9,2,0.902144
0.75,1190436470,325,89,185,10,3,1.7217152
0.25,1190436764,294,89,185,11,4,2.37737216
0.25,1190437176,412,89,185,12,4,1.901897728
0.25,1190437232,56,89,185,13,4,1.5215181824
0.75,1190437253,21,89,185,14,4,1.21721454592
0.75,1190437565,312,89,185,15,5,1.97377163674
0.75,1190443538,5973,89,185,16,6,2.57901730939
0.75,1190443573,35,89,185,17,7,3.06321384751
0.75,1190435859,94,89,186,2,1,1.0
0.75,1190436097,238,89,186,3,2,1.8
0.75,1190436323,226,89,186,4,3,2.44
0.75,1190436599,276,89,186,5,4,2.952
0.75,1190437472,873,89,186,6,5,3.3616
0.25,1190436042,20,89,190,2,0,0.0
0.25,1190436063,21,89,190,3,0,0.0
0.75,1190436081,18,89,190,4,0,0.0
0.75,1190436187,106,89,190,5,1,1.0
0.25,1190436408,221,89,190,6,2,1.8
0.25,1190436428,20,89,190,7,2,1.44
0.75,1190436444,16,89,190,8,2,1.152
0.25,1190436719,275,89,190,9,3,1.9216
0.25,1190436738,19,89,190,10,3,1.53728
0.25,1190436757,19,89,190,11,3,1.229824
0.25,1190436795,38,89,190,12,3,0.9838592
0.25,1190436853,58,89,190,13,3,0.78708736
0.25,1190436874,21,89,190,14,3,0.629669888
0.25,1190436913,39,89,190,15,3,0.5037359104
0.75,1190437090,177,89,190,16,3,0.40298872832
0.75,1190437461,371,89,190,17,4,1.32239098266
0.75,1190436102,76,89,187,2,1,1.0
0.75,1190436243,141,89,187,3,2,1.8
0.75,1190436516,273,89,187,4,3,2.44
0.75,1190436744,228,89,187,5,4,2.952
0.75,1190437434,690,89,187,6,5,3.3616
0.75,1190443593,6159,89,187,7,6,3.68928
0.75,1190436179,26,89,191,2,0,0.0
0.25,1190436268,89,89,191,3,1,1.0
0.25,1190436289,21,89,191,4,1,0.8
0.25,1190436307,18,89,191,5,1,0.64
0.75,1190436317,10,89,191,6,1,0.512
0.25,1190436479,162,89,191,7,2,1.4096
0.75,1190436494,15,89,191,8,2,1.12768
0.75,1190436725,231,89,191,9,3,1.902144
0.25,1190437263,538,89,191,10,4,2.5217152
0.25,1190437284,21,89,191,11,4,2.01737216
0.25,1190437312,28,89,191,12,4,1.613897728
0.75,1190437330,18,89,191,13,4,1.2911181824
0.25,1190437588,258,89,191,14,5,2.03289454592
0.25,1190437598,10,89,191,15,5,1.62631563674
0.25,1190437657,59,89,191,16,5,1.30105250939
0.25,1190437672,15,89,191,17,5,1.04084200751
0.25,1190437707,35,89,191,18,5,0.832673606009
0.25,1190437777,70,89,191,19,5,0.666138884807
0.25,1190437846,69,89,191,20,5,0.532911107846
0.25,1190437916,70,89,191,21,5,0.426328886277
0.25,1190437985,69,89,191,22,5,0.341063109021
0.25,1190438054,69,89,191,23,5,0.272850487217
0.25,1190438124,70,89,191,24,5,0.218280389774
0.25,1190438193,69,89,191,25,5,0.174624311819
0.25,1190438263,70,89,191,26,5,0.139699449455
0.25,1190438332,69,89,191,27,5,0.111759559564
0.25,1190438402,70,89,191,28,5,0.0894076476513
0.25,1190438471,69,89,191,29,5,0.071526118121
0.25,1190438541,70,89,191,30,5,0.0572208944968
0.25,1190438610,69,89,191,31,5,0.0457767155974
0.75,1190436313,73,89,188,2,1,1.0
0.75,1190436448,135,89,188,3,2,1.8
0.25,1190436662,214,89,188,4,3,2.44
0.75,1190436691,29,89,188,5,3,1.952
0.25,1190437153,462,89,188,6,4,2.5616
0.25,1190437225,72,89,188,7,4,2.04928
0.25,1190437240,15,89,188,8,4,1.639424
0.75,1190437256,16,89,188,9,4,1.3115392
0.75,1190437555,299,89,188,10,5,2.04923136
0.25,1190442152,4597,89,188,11,6,2.639385088
0.25,1190442222,70,89,188,12,6,2.1115080704
0.25,1190442291,69,89,188,13,6,1.68920645632
0.25,1190442361,70,89,188,14,6,1.35136516506
0.25,1190442430,69,89,188,15,6,1.08109213204
0.25,1190442500,70,89,188,16,6,0.864873705636
0.25,1190442569,69,89,188,17,6,0.691898964509
0.25,1190442639,70,89,188,18,6,0.553519171607
0.25,1190442708,69,89,188,19,6,0.442815337286
0.25,1190442778,70,89,188,20,6,0.354252269828
0.25,1190442847,69,89,188,21,6,0.283401815863
0.25,1190442917,70,89,188,22,6,0.22672145269
0.25,1190442986,69,89,188,23,6,0.181377162152
0.25,1190443056,70,89,188,24,6,0.145101729722
0.25,1190443125,69,89,188,25,6,0.116081383777
0.25,1190443195,70,89,188,26,6,0.0928651070219
0.25,1190443264,69,89,188,27,6,0.0742920856175
0.25,1190443334,70,89,188,28,6,0.059433668494
0.25,1190443403,69,89,188,29,6,0.0475469347952
0.25,1190443473,70,89,188,30,6,0.0380375478362
0.75,1190443523,50,89,188,31,6,0.0304300382689
0.75,1190443559,36,89,188,32,7,1.02434403062
0.75,1190436319,66,89,192,2,1,1.0
0.75,1190436451,132,89,192,3,2,1.8
0.25,1190436668,217,89,192,4,3,2.44
0.75,1190436703,35,89,192,5,3,1.952
0.75,1190437259,556,89,192,6,4,2.5616
0.75,1190437575,316,89,192,7,5,3.04928
0.25,1190442129,4554,89,192,8,6,3.439424
0.25,1190442198,69,89,192,9,6,2.7515392
0.25,1190442268,70,89,192,10,6,2.20123136
0.25,1190442337,69,89,192,11,6,1.760985088
0.25,1190442407,70,89,192,12,6,1.4087880704
0.25,1190442476,69,89,192,13,6,1.12703045632
0.25,1190442546,70,89,192,14,6,0.901624365056
0.25,1190442615,69,89,192,15,6,0.721299492045
0.25,1190442685,70,89,192,16,6,0.577039593636
0.25,1190442754,69,89,192,17,6,0.461631674909
0.25,1190442824,70,89,192,18,6,0.369305339927
0.25,1190442893,69,89,192,19,6,0.295444271942
0.25,1190442963,70,89,192,20,6,0.236355417553
0.25,1190443032,69,89,192,21,6,0.189084334043
0.25,1190443102,70,89,192,22,6,0.151267467234
0.25,1190443171,69,89,192,23,6,0.121013973787
0.25,1190443241,70,89,192,24,6,0.0968111790298
0.25,1190443310,69,89,192,25,6,0.0774489432238
0.25,1190443380,70,89,192,26,6,0.0619591545791
0.25,1190443450,70,89,192,27,6,0.0495673236633
0.25,1190443519,69,89,192,28,6,0.0396538589306
0.75,1190443530,11,89,192,29,6,0.0317230871445
0.75,1190443565,35,89,192,30,7,1.02537846972
0.75,1190436298,16,89,189,2,0,0.0
0.25,1190436394,96,89,189,3,1,1.0
0.25,1190436414,20,89,189,4,1,0.8
0.75,1190436432,18,89,189,5,1,0.64
0.75,1190436574,142,89,189,6,2,1.512
0.25,1190436936,362,89,189,7,3,2.2096
0.75,1190437072,136,89,189,8,3,1.76768
0.75,1190437415,343,89,189,9,4,2.414144
0.25,1190438679,1264,89,189,10,5,2.9313152
0.75,1190436310,15,89,194,2,0,0.0
0.25,1190436402,92,89,194,3,1,1.0
0.25,1190436419,17,89,194,4,1,0.8
0.75,1190436439,20,89,194,5,1,0.64
0.75,1190436578,139,89,194,6,2,1.512
0.25,1190436890,312,89,194,7,3,2.2096
0.25,1190436960,70,89,194,8,3,1.76768
0.25,1190437029,69,89,194,9,3,1.414144
0.25,1190437056,27,89,194,10,3,1.1313152
0.25,1190437080,24,89,194,11,3,0.90505216
0.25,1190437116,36,89,194,12,3,0.724041728
0.25,1190437130,14,89,194,13,3,0.5792333824
0.25,1190437199,69,89,194,14,3,0.46338670592
0.25,1190437239,40,89,194,15,3,0.370709364736
0.75,1190437249,10,89,194,16,3,0.296567491789
0.25,1190437497,248,89,194,17,4,1.23725399343
0.25,1190437518,21,89,194,18,4,0.989803194745
0.25,1190437529,11,89,194,19,4,0.791842555796
0.25,1190437547,18,89,194,20,4,0.633474044637
0.75,1190437562,15,89,194,21,4,0.506779235709
0.25,1190443550,5988,89,194,22,5,1.40542338857
0.25,1190443583,33,89,194,23,5,1.12433871085
0.25,1190443608,25,89,194,24,5,0.899470968683
0.75,1190436456,75,89,193,2,1,1.0
0.75,1190436750,294,89,193,3,2,1.8
0.75,1190437099,349,89,193,4,3,2.44
0.75,1190437490,391,89,193,5,4,2.952
0.75,1190436459,73,89,196,2,1,1.0
0.75,1190436633,174,89,196,3,2,1.8
0.25,1190436983,350,89,196,4,3,2.44
0.75,1190437034,51,89,196,5,3,1.952
0.75,1190437357,323,89,196,6,4,2.5616
0.25,1190437754,397,89,196,7,5,3.04928
0.25,1190437823,69,89,196,8,5,2.439424
0.25,1190437893,70,89,196,9,5,1.9515392
0.25,1190436631,26,89,195,2,0,0.0
0.25,1190436646,15,89,195,3,0,0.0
0.25,1190436678,32,89,195,4,0,0.0
0.25,1190436697,19,89,195,5,0,0.0
0.25,1190436712,15,89,195,6,0,0.0
0.75,1190436730,18,89,195,7,0,0.0
0.75,1190436837,107,89,195,8,1,1.0
0.25,1190437006,169,89,195,9,2,1.8
0.25,1190437049,43,89,195,10,2,1.44
0.75,1190437065,16,89,195,11,2,1.152
0.25,1190437303,238,89,195,12,3,1.9216
0.75,1190437321,18,89,195,13,3,1.53728
0.25,1190437583,262,89,195,14,4,2.229824
0.75,1190437596,13,89,195,15,4,1.7838592
0.25,1190438749,1153,89,195,16,5,2.42708736
0.25,1190438818,69,89,195,17,5,1.941669888
0.25,1190438888,70,89,195,18,5,1.5533359104
0.25,1190438957,69,89,195,19,5,1.24266872832
0.25,1190439026,69,89,195,20,5,0.994134982656
0.25,1190439096,70,89,195,21,5,0.795307986125
0.25,1190439165,69,89,195,22,5,0.6362463889
0.25,1190439235,70,89,195,23,5,0.50899711112
0.25,1190439304,69,89,195,24,5,0.407197688896
0.25,1190439374,70,89,195,25,5,0.325758151117
0.25,1190439443,69,89,195,26,5,0.260606520893
0.25,1190439512,69,89,195,27,5,0.208485216715
0.25,1190439582,70,89,195,28,5,0.166788173372
0.25,1190439651,69,89,195,29,5,0.133430538697
0.25,1190439721,70,89,195,30,5,0.106744430958
0.25,1190439790,69,89,195,31,5,0.0853955447663
0.25,1190439859,69,89,195,32,5,0.0683164358131
0.25,1190439929,70,89,195,33,5,0.0546531486505
0.25,1190439998,69,89,195,34,5,0.0437225189204
0.25,1190440068,70,89,195,35,5,0.0349780151363
0.25,1190440137,69,89,195,36,5,0.027982412109
0.25,1190440207,70,89,195,37,5,0.0223859296872
0.25,1190440264,57,89,195,38,5,0.0179087437498
0.25,1190440299,35,89,195,39,5,0.0143269949998
0.25,1190440369,70,89,195,40,5,0.0114615959999
0.25,1190440438,69,89,195,41,5,0.00916927679989
0.25,1190440508,70,89,195,42,5,0.00733542143991
0.25,1190440577,69,89,195,43,5,0.00586833715193
0.25,1190440647,70,89,195,44,5,0.00469466972154
0.25,1190440716,69,89,195,45,5,0.00375573577723
0.25,1190440786,70,89,195,46,5,0.00300458862179
0.25,1190440855,69,89,195,47,5,0.00240367089743
0.25,1190440925,70,89,195,48,5,0.00192293671794
0.25,1190440994,69,89,195,49,5,0.00153834937436
0.25,1190441064,70,89,195,50,5,0.00123067949948
0.25,1190441133,69,89,195,51,5,0.000984543599587
0.25,1190441203,70,89,195,52,5,0.00078763487967
0.25,1190441272,69,89,195,53,5,0.000630107903736
0.25,1190441342,70,89,195,54,5,0.000504086322989
0.25,1190441411,69,89,195,55,5,0.000403269058391
0.25,1190441480,69,89,195,56,5,0.000322615246713
0.25,1190441550,70,89,195,57,5,0.00025809219737
0.25,1190441619,69,89,195,58,5,0.000206473757896
0.25,1190441689,70,89,195,59,5,0.000165179006317
0.25,1190441758,69,89,195,60,5,0.000132143205054
0.25,1190441828,70,89,195,61,5,0.000105714564043
0.25,1190441897,69,89,195,62,5,8.45716512343e-05
0.25,1190441967,70,89,195,63,5,6.76573209874e-05
0.25,1190442036,69,89,195,64,5,5.41258567899e-05
0.25,1190442106,70,89,195,65,5,4.33006854319e-05
0.25,1190442175,69,89,195,66,5,3.46405483456e-05
0.25,1190442245,70,89,195,67,5,2.77124386764e-05
0.25,1190442314,69,89,195,68,5,2.21699509412e-05
0.25,1190442384,70,89,195,69,5,1.77359607529e-05
0.25,1190442453,69,89,195,70,5,1.41887686023e-05
0.25,1190442523,70,89,195,71,5,1.13510148819e-05
0.25,1190442592,69,89,195,72,5,9.0808119055e-06
0.25,1190442662,70,89,195,73,5,7.2646495244e-06
0.25,1190442731,69,89,195,74,5,5.81171961952e-06
0.25,1190442801,70,89,195,75,5,4.64937569561e-06
0.25,1190442870,69,89,195,76,5,3.71950055649e-06
0.25,1190442940,70,89,195,77,5,2.97560044519e-06
0.25,1190443009,69,89,195,78,5,2.38048035615e-06
0.25,1190443079,70,89,195,79,5,1.90438428492e-06
0.25,1190443148,69,89,195,80,5,1.52350742794e-06
0.25,1190443218,70,89,195,81,5,1.21880594235e-06
0.25,1190443287,69,89,195,82,5,9.75044753881e-07
0.25,1190443357,70,89,195,83,5,7.80035803105e-07
0.25,1190443426,69,89,195,84,5,6.24028642484e-07
0.25,1190443496,70,89,195,85,5,4.99222913987e-07
0.75,1190443527,31,89,195,86,5,3.9937833119e-07
0.75,1190443562,35,89,195,87,6,1.0000003195
0.75,1190436685,71,89,197,2,1,1.0
0.25,1190436818,133,89,197,3,2,1.8
0.25,1190436850,32,89,197,4,2,1.44
0.25,1190436866,16,89,197,5,2,1.152
0.75,1190436883,17,89,197,6,2,0.9216
0.75,1190437123,240,89,197,7,3,1.73728
0.25,1190437443,320,89,197,8,4,2.389824
0.75,1190437467,24,89,197,9,4,1.9118592
0.25,1190437962,495,89,197,10,5,2.52948736
0.25,1190438031,69,89,197,11,5,2.023589888
0.25,1190438101,70,89,197,12,5,1.6188719104
0.25,1190438170,69,89,197,13,5,1.29509752832
0.25,1190438240,70,89,197,14,5,1.03607802266
0.25,1190438309,69,89,197,15,5,0.828862418125
0.25,1190438379,70,89,197,16,5,0.6630899345
0.25,1190438448,69,89,197,17,5,0.5304719476
0.25,1190438517,69,89,197,18,5,0.42437755808
0.25,1190438587,70,89,197,19,5,0.339502046464
0.25,1190438656,69,89,197,20,5,0.271601637171
0.25,1190438726,70,89,197,21,5,0.217281309737
0.25,1190438795,69,89,197,22,5,0.17382504779
0.25,1190438865,70,89,197,23,5,0.139060038232
0.25,1190438934,69,89,197,24,5,0.111248030585
0.25,1190439003,69,89,197,25,5,0.0889984244682
0.25,1190439073,70,89,197,26,5,0.0711987395746
0.25,1190439142,69,89,197,27,5,0.0569589916597
0.25,1190439212,70,89,197,28,5,0.0455671933277
0.25,1190439281,69,89,197,29,5,0.0364537546622
0.25,1190439350,69,89,197,30,5,0.0291630037298
0.25,1190439420,70,89,197,31,5,0.0233304029838
0.25,1190439489,69,89,197,32,5,0.018664322387
0.25,1190439559,70,89,197,33,5,0.0149314579096
0.25,1190439628,69,89,197,34,5,0.0119451663277
0.25,1190439697,69,89,197,35,5,0.00955613306217
0.25,1190439767,70,89,197,36,5,0.00764490644973
0.25,1190439836,69,89,197,37,5,0.00611592515979
0.25,1190439906,70,89,197,38,5,0.00489274012783
0.25,1190439975,69,89,197,39,5,0.00391419210226
0.25,1190440045,70,89,197,40,5,0.00313135368181
0.25,1190440114,69,89,197,41,5,0.00250508294545
0.25,1190440183,69,89,197,42,5,0.00200406635636
0.25,1190440253,70,89,197,43,5,0.00160325308509
0.25,1190440276,23,89,197,44,5,0.00128260246807
0.25,1190440346,70,89,197,45,5,0.00102608197446
0.25,1190440415,69,89,197,46,5,0.000820865579564
0.25,1190440485,70,89,197,47,5,0.000656692463652
0.25,1190440554,69,89,197,48,5,0.000525353970921
0.25,1190440624,70,89,197,49,5,0.000420283176737
0.25,1190440693,69,89,197,50,5,0.00033622654139
0.25,1190440763,70,89,197,51,5,0.000268981233112
0.25,1190440832,69,89,197,52,5,0.000215184986489
0.25,1190440902,70,89,197,53,5,0.000172147989191
0.25,1190440971,69,89,197,54,5,0.000137718391353
0.25,1190441041,70,89,197,55,5,0.000110174713083
0.25,1190441110,69,89,197,56,5,8.8139770466e-05
0.25,1190441179,69,89,197,57,5,7.05118163728e-05
0.25,1190441249,70,89,197,58,5,5.64094530983e-05
0.25,1190441318,69,89,197,59,5,4.51275624786e-05
0.25,1190441388,70,89,197,60,5,3.61020499829e-05
0.25,1190441457,69,89,197,61,5,2.88816399863e-05
0.25,1190441527,70,89,197,62,5,2.3105311989e-05
0.25,1190441596,69,89,197,63,5,1.84842495912e-05
0.25,1190441666,70,89,197,64,5,1.4787399673e-05
0.25,1190441735,69,89,197,65,5,1.18299197384e-05
0.25,1190441805,70,89,197,66,5,9.46393579071e-06
0.25,1190441874,69,89,197,67,5,7.57114863257e-06
0.25,1190441944,70,89,197,68,5,6.05691890606e-06
0.25,1190442013,69,89,197,69,5,4.84553512485e-06
0.25,1190442083,70,89,197,70,5,3.87642809988e-06
0.75,1190436701,64,89,198,2,1,1.0
0.25,1190436845,144,89,198,3,2,1.8
0.75,1190436870,25,89,198,4,2,1.44
0.75,1190437119,249,89,198,5,3,2.152
0.75,1190437431,312,89,198,6,4,2.7216
0.25,1190437800,369,89,198,7,5,3.17728
0.25,1190437869,69,89,198,8,5,2.541824
0.25,1190437939,70,89,198,9,5,2.0334592
0.25,1190438008,69,89,198,10,5,1.62676736
0.25,1190438078,70,89,198,11,5,1.301413888
0.25,1190438147,69,89,198,12,5,1.0411311104
0.25,1190438217,70,89,198,13,5,0.83290488832
0.25,1190438286,69,89,198,14,5,0.666323910656
0.25,1190438355,69,89,198,15,5,0.533059128525
0.25,1190438425,70,89,198,16,5,0.42644730282
0.25,1190438494,69,89,198,17,5,0.341157842256
0.25,1190438564,70,89,198,18,5,0.272926273805
0.25,1190438633,69,89,198,19,5,0.218341019044
0.25,1190438703,70,89,198,20,5,0.174672815235
0.25,1190438772,69,89,198,21,5,0.139738252188
0.25,1190438841,69,89,198,22,5,0.11179060175
0.25,1190438911,70,89,198,23,5,0.0894324814003
0.25,1190438980,69,89,198,24,5,0.0715459851203
0.25,1190439050,70,89,198,25,5,0.0572367880962
0.25,1190439119,69,89,198,26,5,0.045789430477
0.25,1190439188,69,89,198,27,5,0.0366315443816
0.25,1190439258,70,89,198,28,5,0.0293052355053
0.25,1190439327,69,89,198,29,5,0.0234441884042
0.25,1190439397,70,89,198,30,5,0.0187553507234
0.25,1190439466,69,89,198,31,5,0.0150042805787
0.25,1190439535,69,89,198,32,5,0.012003424463
0.25,1190439605,70,89,198,33,5,0.00960273957036
0.25,1190439674,69,89,198,34,5,0.00768219165629
0.25,1190439744,70,89,198,35,5,0.00614575332503
0.25,1190439813,69,89,198,36,5,0.00491660266003
0.25,1190439882,69,89,198,37,5,0.00393328212802
0.25,1190439952,70,89,198,38,5,0.00314662570242
0.25,1190440021,69,89,198,39,5,0.00251730056193
0.25,1190440091,70,89,198,40,5,0.00201384044955
0.25,1190440160,69,89,198,41,5,0.00161107235964
0.25,1190440230,70,89,198,42,5,0.00128885788771
0.25,1190440273,43,89,198,43,5,0.00103108631017
0.25,1190440323,50,89,198,44,5,0.000824869048134
0.25,1190440392,69,89,198,45,5,0.000659895238507
0.25,1190440461,69,89,198,46,5,0.000527916190806
0.25,1190440531,70,89,198,47,5,0.000422332952645
0.25,1190440600,69,89,198,48,5,0.000337866362116
0.25,1190440670,70,89,198,49,5,0.000270293089693
0.25,1190440739,69,89,198,50,5,0.000216234471754
0.25,1190440809,70,89,198,51,5,0.000172987577403
0.25,1190440878,69,89,198,52,5,0.000138390061923
0.25,1190440948,70,89,198,53,5,0.000110712049538
0.25,1190441017,69,89,198,54,5,8.85696396305e-05
0.25,1190441087,70,89,198,55,5,7.08557117044e-05
0.25,1190441156,69,89,198,56,5,5.66845693635e-05
0.25,1190441226,70,89,198,57,5,4.53476554908e-05
0.25,1190441295,69,89,198,58,5,3.62781243926e-05
0.25,1190441365,70,89,198,59,5,2.90224995141e-05
