,user,item,time_elapsed,outcome,schedulers,introduced,durations,timestamps
0,19.0,1095.0,58,1,2.0,1498092690,13.5,1498093477
0,19.0,1095.0,190,0,2.0,1498092690,0,1498093667
0,19.0,1095.0,1,0,2.0,1498092690,1,1498093668
0,19.0,1095.0,54,0,2.0,1498092690,15,1498093722
0,19.0,1095.0,48,0,2.0,1498092690,8,1498093770
0,19.0,1095.0,89,0,2.0,1498092690,45,1498093859
0,19.0,1096.0,,,2.0,,,
0,19.0,1097.0,,,2.0,,,
0,19.0,1098.0,0,1,2.0,1498092766,2.5,1498092766
0,19.0,1098.0,187,0,2.0,1498092766,6,1498092953
0,19.0,1098.0,37,0,2.0,1498092766,5,1498092990
0,19.0,1098.0,42,1,2.0,1498092766,5.5,1498093032
0,19.0,1098.0,247,1,2.0,1498092766,6.5,1498093279
0,19.0,1098.0,348,1,2.0,1498092766,9.5,1498093627
0,19.0,1099.0,0,0,2.0,1498093646,9,1498093646
0,19.0,1099.0,31,0,2.0,1498093646,6,1498093677
0,19.0,1099.0,63,0,2.0,1498093646,14,1498093740
0,19.0,1099.0,46,1,2.0,1498093646,6.5,1498093786
0,19.0,1100.0,0,1,2.0,1498092834,2.5,1498092834
0,19.0,1100.0,205,0,2.0,1498092834,4,1498093039
0,19.0,1100.0,37,0,2.0,1498092834,7,1498093076
0,19.0,1100.0,40,0,2.0,1498092834,5,1498093116
0,19.0,1100.0,35,1,2.0,1498092834,8.5,1498093151
0,19.0,1100.0,223,0,2.0,1498092834,7,1498093374
0,19.0,1100.0,63,0,2.0,1498092834,14,1498093437
0,19.0,1100.0,57,0,2.0,1498092834,14,1498093494
0,19.0,1100.0,60,0,2.0,1498092834,11,1498093554
0,19.0,1100.0,40,1,2.0,1498092834,4.5,1498093594
0,19.0,1101.0,0,1,2.0,1498092639,4.5,1498092639
0,19.0,1101.0,170,0,2.0,1498092639,9,1498092809
0,19.0,1101.0,33,1,2.0,1498092639,6.5,1498092842
0,19.0,1101.0,206,1,2.0,1498092639,7.5,1498093048
0,19.0,1101.0,557,1,2.0,1498092639,10.5,1498093605
0,19.0,1102.0,,,2.0,,,
0,19.0,1103.0,0,1,2.0,1498092650,3.5,1498092650
0,19.0,1103.0,174,0,2.0,1498092650,12,1498092824
0,19.0,1103.0,37,0,2.0,1498092650,5,1498092861
0,19.0,1103.0,36,0,2.0,1498092650,8,1498092897
0,19.0,1103.0,35,0,2.0,1498092650,11,1498092932
0,19.0,1103.0,29,1,2.0,1498092650,6.5,1498092961
0,19.0,1103.0,200,0,2.0,1498092650,6,1498093161
0,19.0,1103.0,45,0,2.0,1498092650,13,1498093206
0,19.0,1103.0,48,0,2.0,1498092650,13,1498093254
0,19.0,1103.0,43,0,2.0,1498092650,15,1498093297
0,19.0,1103.0,42,0,2.0,1498092650,7,1498093339
0,19.0,1103.0,53,0,2.0,1498092650,14,1498093392
0,19.0,1103.0,63,0,2.0,1498092650,14,1498093455
0,19.0,1103.0,52,0,2.0,1498092650,10,1498093507
0,19.0,1103.0,54,0,2.0,1498092650,4,1498093561
0,19.0,1103.0,56,0,2.0,1498092650,9,1498093617
0,19.0,1103.0,47,0,2.0,1498092650,15,1498093664
0,19.0,1103.0,40,0,2.0,1498092650,5,1498093704
0,19.0,1103.0,55,0,2.0,1498092650,15,1498093759
0,19.0,1103.0,52,0,2.0,1498092650,15,1498093811
0,19.0,1103.0,57,0,2.0,1498092650,6,1498093868
0,19.0,1104.0,,,2.0,,,
0,19.0,1105.0,,,2.0,,,
0,19.0,1106.0,,,2.0,,,
0,19.0,1107.0,0,0,2.0,1498092663,3,1498092663
0,19.0,1107.0,37,0,2.0,1498092663,7,1498092700
0,19.0,1107.0,42,0,2.0,1498092663,15,1498092742
0,19.0,1107.0,37,1,2.0,1498092663,12.5,1498092779
0,19.0,1107.0,191,0,2.0,1498092663,6,1498092970
0,19.0,1107.0,46,1,2.0,1498092663,11.5,1498093016
0,19.0,1107.0,161,0,2.0,1498092663,2,1498093177
0,19.0,1107.0,60,1,2.0,1498092663,14.5,1498093237
0,19.0,1107.0,333,1,2.0,1498092663,7.5,1498093570
0,19.0,1108.0,0,0,2.0,1498092714,5,1498092714
0,19.0,1108.0,42,0,2.0,1498092714,11,1498092756
0,19.0,1108.0,30,1,2.0,1498092714,6.5,1498092786
0,19.0,1108.0,218,1,2.0,1498092714,13.5,1498093004
0,19.0,1108.0,585,1,2.0,1498092714,8.5,1498093589
0,19.0,1109.0,0,1,2.0,1498092797,3.5,1498092797
0,19.0,1109.0,228,0,2.0,1498092797,5,1498093025
0,19.0,1109.0,29,0,2.0,1498092797,3,1498093054
0,19.0,1109.0,34,0,2.0,1498092797,9,1498093088
0,19.0,1109.0,40,1,2.0,1498092797,11.5,1498093128
0,19.0,1109.0,201,1,2.0,1498092797,8.5,1498093329
0,19.0,1109.0,463,0,2.0,1498092797,3,1498093792
0,19.0,1109.0,81,0,2.0,1498092797,1,1498093873
0,19.0,1110.0,,,2.0,,,
0,19.0,1111.0,0,1,3.0,1498093910,7.5,1498093910
0,19.0,1111.0,627,0,3.0,1498093910,2,1498094537
0,19.0,1111.0,353,0,3.0,1498093910,2,1498094890
0,19.0,1111.0,181,0,3.0,1498093910,2,1498095071
0,19.0,1112.0,0,1,3.0,1498093922,4.5,1498093922
0,19.0,1112.0,622,0,3.0,1498093922,3,1498094544
0,19.0,1112.0,364,0,3.0,1498093922,15,1498094908
0,19.0,1112.0,169,0,3.0,1498093922,3,1498095077
0,19.0,1113.0,0,1,3.0,1498093935,5.5,1498093935
0,19.0,1113.0,613,0,3.0,1498093935,1,1498094548
0,19.0,1113.0,365,0,3.0,1498093935,2,1498094913
0,19.0,1113.0,169,0,3.0,1498093935,1,1498095082
0,19.0,1114.0,0,1,3.0,1498093947,4.5,1498093947
0,19.0,1114.0,605,0,3.0,1498093947,0,1498094552
0,19.0,1114.0,366,0,3.0,1498093947,2,1498094918
0,19.0,1114.0,169,0,3.0,1498093947,1,1498095087
0,19.0,1115.0,0,0,3.0,1498093963,6,1498093963
0,19.0,1115.0,595,0,3.0,1498093963,2,1498094558
0,19.0,1115.0,366,1,3.0,1498093963,5.5,1498094924
0,19.0,1115.0,167,0,3.0,1498093963,1,1498095091
0,19.0,1116.0,0,0,3.0,1498093983,10,1498093983
0,19.0,1116.0,579,0,3.0,1498093983,1,1498094562
0,19.0,1116.0,371,0,3.0,1498093983,6,1498094933
0,19.0,1116.0,163,0,3.0,1498093983,1,1498095096
0,19.0,1117.0,0,1,3.0,1498094003,12.5,1498094003
0,19.0,1117.0,563,0,3.0,1498094003,1,1498094566
0,19.0,1117.0,372,0,3.0,1498094003,1,1498094938
0,19.0,1117.0,161,0,3.0,1498094003,0,1498095099
0,19.0,1117.0,2,0,3.0,1498094003,2,1498095101
0,19.0,1118.0,0,0,3.0,1498094027,15,1498094027
0,19.0,1118.0,544,0,3.0,1498094027,1,1498094571
0,19.0,1118.0,373,0,3.0,1498094027,3,1498094944
0,19.0,1118.0,161,0,3.0,1498094027,1,1498095105
0,19.0,1118.0,3,0,3.0,1498094027,4,1498095108
0,19.0,1119.0,0,0,3.0,1498094042,5,1498094042
0,19.0,1119.0,534,0,3.0,1498094042,2,1498094576
0,19.0,1119.0,375,1,3.0,1498094042,6.5,1498094951
0,19.0,1120.0,0,0,3.0,1498094053,1,1498094053
0,19.0,1120.0,527,0,3.0,1498094053,1,1498094580
0,19.0,1120.0,377,0,3.0,1498094053,3,1498094957
0,19.0,1120.0,156,0,3.0,1498094053,2,1498095113
0,19.0,1120.0,0,0,3.0,1498094053,2,1498095113
0,19.0,1121.0,0,0,3.0,1498094064,1,1498094064
0,19.0,1121.0,521,0,3.0,1498094064,1,1498094585
0,19.0,1121.0,376,0,3.0,1498094064,1,1498094961
0,19.0,1121.0,0,0,3.0,1498094064,1,1498094961
0,19.0,1121.0,1,0,3.0,1498094064,2,1498094962
0,19.0,1121.0,1,0,3.0,1498094064,3,1498094963
0,19.0,1121.0,154,0,3.0,1498094064,0,1498095117
0,19.0,1121.0,1,0,3.0,1498094064,1,1498095118
0,19.0,1121.0,1,0,3.0,1498094064,2,1498095119
0,19.0,1121.0,0,0,3.0,1498094064,2,1498095119
0,19.0,1121.0,1,0,3.0,1498094064,3,1498095120
0,19.0,1122.0,0,0,3.0,1498094076,2,1498094076
0,19.0,1122.0,514,0,3.0,1498094076,2,1498094590
0,19.0,1123.0,0,0,3.0,1498094086,1,1498094086
0,19.0,1123.0,516,0,3.0,1498094086,8,1498094602
0,19.0,1124.0,0,1,3.0,1498094100,6.5,1498094100
0,19.0,1124.0,508,0,3.0,1498094100,3,1498094608
0,19.0,1124.0,361,0,3.0,1498094100,3,1498094969
0,19.0,1125.0,0,1,3.0,1498094112,4.5,1498094112
0,19.0,1125.0,506,0,3.0,1498094112,7,1498094618
0,19.0,1125.0,360,0,3.0,1498094112,6,1498094978
0,19.0,1126.0,0,0,3.0,1498094136,14,1498094136
0,19.0,1126.0,486,0,3.0,1498094136,1,1498094622
0,19.0,1126.0,362,0,3.0,1498094136,3,1498094984
0,19.0,1127.0,0,0,3.0,1498094158,12,1498094158
0,19.0,1127.0,468,0,3.0,1498094158,1,1498094626
0,19.0,1127.0,365,0,3.0,1498094158,3,1498094991
0,19.0,1128.0,0,0,3.0,1498094169,2,1498094169
0,19.0,1128.0,462,0,3.0,1498094169,1,1498094631
0,19.0,1128.0,367,0,3.0,1498094169,4,1498094998
0,19.0,1129.0,0,1,3.0,1498094179,2.5,1498094179
0,19.0,1129.0,457,0,3.0,1498094179,2,1498094636
0,19.0,1129.0,367,0,3.0,1498094179,1,1498095003
0,19.0,1130.0,0,0,3.0,1498094195,6,1498094195
0,19.0,1130.0,446,0,3.0,1498094195,2,1498094641
0,19.0,1130.0,373,0,3.0,1498094195,7,1498095014
0,19.0,1131.0,0,0,3.0,1498094209,5,1498094209
0,19.0,1131.0,436,0,3.0,1498094209,1,1498094645
0,19.0,1131.0,373,0,3.0,1498094209,1,1498095018
0,19.0,1132.0,0,0,3.0,1498094221,2,1498094221
0,19.0,1132.0,452,0,3.0,1498094221,25,1498094673
0,19.0,1132.0,349,0,3.0,1498094221,0,1498095022
0,19.0,1133.0,0,0,3.0,1498094247,16,1498094247
0,19.0,1133.0,454,0,3.0,1498094247,24,1498094701
0,19.0,1133.0,326,0,3.0,1498094247,1,1498095027
0,19.0,1134.0,0,0,3.0,1498095038,2,1498095038
0,19.0,1135.0,0,1,3.0,1498094456,6.5,1498094456
0,19.0,1135.0,406,0,3.0,1498094456,4,1498094862
0,19.0,1135.0,180,0,3.0,1498094456,1,1498095042
0,19.0,1136.0,0,0,3.0,1498094481,15,1498094481
0,19.0,1136.0,386,0,3.0,1498094481,2,1498094867
0,19.0,1136.0,181,0,3.0,1498094481,2,1498095048
0,19.0,1137.0,0,0,3.0,1498094494,4,1498094494
0,19.0,1137.0,378,0,3.0,1498094494,2,1498094872
0,19.0,1137.0,180,0,3.0,1498094494,1,1498095052
0,19.0,1138.0,0,0,3.0,1498094504,1,1498094504
0,19.0,1138.0,372,0,3.0,1498094504,1,1498094876
0,19.0,1138.0,181,0,3.0,1498094504,1,1498095057
0,19.0,1139.0,0,0,3.0,1498094520,6,1498094520
0,19.0,1139.0,361,0,3.0,1498094520,2,1498094881
0,19.0,1139.0,180,0,3.0,1498094520,1,1498095061
0,19.0,1140.0,0,0,3.0,1498094532,3,1498094532
0,19.0,1140.0,353,0,3.0,1498094532,1,1498094885
0,19.0,1140.0,180,0,3.0,1498094532,1,1498095065
0,20.0,1141.0,0,1,2.0,1498092847,4.5,1498092847
0,20.0,1141.0,327,0,2.0,1498092847,3,1498093174
0,20.0,1141.0,53,0,2.0,1498092847,3,1498093227
0,20.0,1141.0,68,0,2.0,1498092847,5,1498093295
0,20.0,1141.0,64,0,2.0,1498092847,4,1498093359
0,20.0,1141.0,52,0,2.0,1498092847,6,1498093411
0,20.0,1141.0,48,1,2.0,1498092847,5.5,1498093459
0,20.0,1142.0,0,1,2.0,1498092669,4.5,1498092669
0,20.0,1142.0,166,0,2.0,1498092669,7,1498092835
0,20.0,1142.0,34,1,2.0,1498092669,3.5,1498092869
0,20.0,1142.0,309,1,2.0,1498092669,3.5,1498093178
0,20.0,1143.0,0,1,2.0,1498092727,5.5,1498092727
0,20.0,1143.0,173,0,2.0,1498092727,3,1498092900
0,20.0,1143.0,33,0,2.0,1498092727,4,1498092933
0,20.0,1143.0,37,1,2.0,1498092727,4.5,1498092970
0,20.0,1143.0,408,0,2.0,1498092727,4,1498093378
0,20.0,1143.0,47,0,2.0,1498092727,3,1498093425
0,20.0,1143.0,44,1,2.0,1498092727,3.5,1498093469
0,20.0,1144.0,,,2.0,,,
0,20.0,1145.0,0,1,2.0,1498092773,6.5,1498092773
0,20.0,1145.0,269,0,2.0,1498092773,1,1498093042
0,20.0,1145.0,0,0,2.0,1498092773,1,1498093042
0,20.0,1145.0,49,0,2.0,1498092773,3,1498093091
0,20.0,1145.0,55,0,2.0,1498092773,5,1498093146
0,20.0,1145.0,44,0,2.0,1498092773,1,1498093190
0,20.0,1145.0,57,0,2.0,1498092773,3,1498093247
0,20.0,1145.0,64,1,2.0,1498092773,7.5,1498093311
0,20.0,1145.0,189,1,2.0,1498092773,3.5,1498093500
0,20.0,1146.0,,,2.0,,,
0,20.0,1147.0,,,2.0,,,
0,20.0,1148.0,,,2.0,,,
0,20.0,1149.0,0,1,2.0,1498092760,3.5,1498092760
0,20.0,1149.0,255,0,2.0,1498092760,6,1498093015
0,20.0,1149.0,44,0,2.0,1498092760,4,1498093059
0,20.0,1149.0,48,0,2.0,1498092760,7,1498093107
0,20.0,1149.0,49,1,2.0,1498092760,4.5,1498093156
0,20.0,1149.0,308,1,2.0,1498092760,4.5,1498093464
0,20.0,1150.0,,,2.0,,,
0,20.0,1151.0,0,1,2.0,1498092704,4.5,1498092704
0,20.0,1151.0,179,0,2.0,1498092704,3,1498092883
0,20.0,1151.0,32,0,2.0,1498092704,2,1498092915
0,20.0,1151.0,45,0,2.0,1498092704,8,1498092960
0,20.0,1151.0,46,0,2.0,1498092704,14,1498093006
0,20.0,1151.0,45,1,2.0,1498092704,8.5,1498093051
0,20.0,1151.0,350,0,2.0,1498092704,9,1498093401
0,20.0,1151.0,52,0,2.0,1498092704,3,1498093453
0,20.0,1151.0,39,0,2.0,1498092704,2,1498093492
0,20.0,1152.0,0,1,2.0,1498092816,3.5,1498092816
0,20.0,1152.0,345,0,2.0,1498092816,2,1498093161
0,20.0,1152.0,49,0,2.0,1498092816,2,1498093210
0,20.0,1152.0,69,0,2.0,1498092816,3,1498093279
0,20.0,1152.0,65,1,2.0,1498092816,3.5,1498093344
0,20.0,1153.0,,,2.0,,,
0,20.0,1154.0,0,1,2.0,1498092795,3.5,1498092795
0,20.0,1154.0,302,0,2.0,1498092795,2,1498093097
0,20.0,1154.0,54,0,2.0,1498092795,2,1498093151
0,20.0,1154.0,44,0,2.0,1498092795,2,1498093195
0,20.0,1154.0,59,1,2.0,1498092795,6.5,1498093254
0,20.0,1154.0,233,0,2.0,1498092795,5,1498093487
0,20.0,1154.0,26,1,2.0,1498092795,4.5,1498093513
0,20.0,1155.0,,,2.0,,,
0,20.0,1156.0,,,2.0,,,
0,20.0,1157.0,0,1,2.0,1498092737,2.5,1498092737
0,20.0,1157.0,202,0,2.0,1498092737,2,1498092939
0,20.0,1157.0,43,0,2.0,1498092737,9,1498092982
0,20.0,1157.0,47,0,2.0,1498092737,11,1498093029
0,20.0,1157.0,49,0,2.0,1498092737,5,1498093078
0,20.0,1157.0,54,1,2.0,1498092737,12.5,1498093132
0,20.0,1157.0,315,1,2.0,1498092737,10.5,1498093447
0,20.0,1158.0,0,1,2.0,1498092825,1.5,1498092825
0,20.0,1158.0,342,0,2.0,1498092825,2,1498093167
0,20.0,1158.0,54,0,2.0,1498092825,8,1498093221
0,20.0,1158.0,66,0,2.0,1498092825,4,1498093287
0,20.0,1158.0,65,1,2.0,1498092825,6.5,1498093352
0,20.0,1159.0,,,2.0,,,
0,20.0,1160.0,,,2.0,,,
0,20.0,1161.0,0,1,2.0,1498092805,2.5,1498092805
0,20.0,1161.0,305,1,2.0,1498092805,2.5,1498093110
0,20.0,1161.0,386,1,2.0,1498092805,2.5,1498093496
0,20.0,1162.0,,,2.0,,,
0,20.0,1163.0,,,2.0,,,
0,20.0,1164.0,0,1,2.0,1498092692,4.5,1498092692
0,20.0,1164.0,185,0,2.0,1498092692,5,1498092877
0,20.0,1164.0,33,0,2.0,1498092692,6,1498092910
0,20.0,1164.0,39,1,2.0,1498092692,8.5,1498092949
0,20.0,1164.0,367,0,2.0,1498092692,2,1498093316
0,20.0,1164.0,55,1,2.0,1498092692,4.5,1498093371
0,20.0,1165.0,0,1,2.0,1498092749,4.5,1498092749
0,20.0,1165.0,239,0,2.0,1498092749,2,1498092988
0,20.0,1165.0,50,0,2.0,1498092749,5,1498093038
0,20.0,1165.0,47,0,2.0,1498092749,4,1498093085
0,20.0,1165.0,53,0,2.0,1498092749,3,1498093138
0,20.0,1165.0,48,0,2.0,1498092749,5,1498093186
0,20.0,1165.0,55,0,2.0,1498092749,11,1498093241
0,20.0,1165.0,61,0,2.0,1498092749,4,1498093302
0,20.0,1165.0,64,0,2.0,1498092749,4,1498093366
0,20.0,1165.0,52,1,2.0,1498092749,6.5,1498093418
0,20.0,1166.0,0,1,2.0,1498092784,3.5,1498092784
0,20.0,1166.0,286,0,2.0,1498092784,7,1498093070
0,20.0,1166.0,49,1,2.0,1498092784,7.5,1498093119
0,20.0,1166.0,316,0,2.0,1498092784,6,1498093435
0,20.0,1166.0,44,0,2.0,1498092784,7,1498093479
0,20.0,1166.0,29,0,2.0,1498092784,4,1498093508
0,20.0,1167.0,0,1,2.0,1498092714,2.5,1498092714
0,20.0,1167.0,175,0,2.0,1498092714,3,1498092889
0,20.0,1167.0,36,0,2.0,1498092714,6,1498092925
0,20.0,1167.0,40,1,2.0,1498092714,3.5,1498092965
0,20.0,1167.0,357,0,2.0,1498092714,2,1498093322
0,20.0,1167.0,60,1,2.0,1498092714,2.5,1498093382
0,20.0,1168.0,,,2.0,,,
0,20.0,1169.0,,,2.0,,,
0,20.0,1170.0,0,1,2.0,1498092681,4.5,1498092681
0,20.0,1170.0,184,0,2.0,1498092681,15,1498092865
0,20.0,1170.0,28,1,2.0,1498092681,3.5,1498092893
0,20.0,1170.0,312,0,2.0,1498092681,7,1498093205
0,20.0,1170.0,67,0,2.0,1498092681,14,1498093272
0,20.0,1170.0,1,0,2.0,1498092681,15,1498093273
0,20.0,1170.0,66,0,2.0,1498092681,14,1498093339
0,20.0,1170.0,50,1,2.0,1498092681,6.5,1498093389
0,20.0,1171.0,0,1,3.0,1498093544,8.5,1498093544
0,20.0,1171.0,317,0,3.0,1498093544,4,1498093861
0,20.0,1171.0,206,0,3.0,1498093544,2,1498094067
0,20.0,1171.0,172,0,3.0,1498093544,2,1498094239
0,20.0,1172.0,0,1,3.0,1498093553,2.5,1498093553
0,20.0,1172.0,314,0,3.0,1498093553,3,1498093867
0,20.0,1172.0,204,0,3.0,1498093553,1,1498094071
0,20.0,1172.0,173,0,3.0,1498093553,1,1498094244
0,20.0,1172.0,1,0,3.0,1498093553,2,1498094245
0,20.0,1173.0,0,1,3.0,1498093563,3.5,1498093563
0,20.0,1173.0,309,0,3.0,1498093563,2,1498093872
0,20.0,1173.0,204,0,3.0,1498093563,2,1498094076
0,20.0,1173.0,172,0,3.0,1498093563,0,1498094248
0,20.0,1174.0,0,1,3.0,1498093573,2.5,1498093573
0,20.0,1174.0,307,0,3.0,1498093573,4,1498093880
0,20.0,1174.0,202,0,3.0,1498093573,3,1498094082
0,20.0,1175.0,0,1,3.0,1498093583,3.5,1498093583
0,20.0,1175.0,302,1,3.0,1498093583,3.5,1498093885
0,20.0,1175.0,202,0,3.0,1498093583,2,1498094087
0,20.0,1176.0,0,1,3.0,1498093594,4.5,1498093594
0,20.0,1176.0,298,0,3.0,1498093594,3,1498093892
0,20.0,1176.0,201,0,3.0,1498093594,3,1498094093
0,20.0,1177.0,0,1,3.0,1498093607,6.5,1498093607
0,20.0,1177.0,291,0,3.0,1498093607,3,1498093898
0,20.0,1177.0,200,0,3.0,1498093607,2,1498094098
0,20.0,1178.0,0,1,3.0,1498093617,3.5,1498093617
0,20.0,1178.0,287,0,3.0,1498093617,3,1498093904
0,20.0,1178.0,0,0,3.0,1498093617,3,1498093904
0,20.0,1178.0,199,0,3.0,1498093617,2,1498094103
0,20.0,1179.0,0,1,3.0,1498093629,4.5,1498093629
0,20.0,1179.0,285,1,3.0,1498093629,9.5,1498093914
0,20.0,1179.0,194,1,3.0,1498093629,4.5,1498094108
0,20.0,1180.0,0,1,3.0,1498093639,2.5,1498093639
0,20.0,1180.0,281,0,3.0,1498093639,3,1498093920
0,20.0,1180.0,195,0,3.0,1498093639,4,1498094115
0,20.0,1181.0,0,1,3.0,1498093650,3.5,1498093650
0,20.0,1181.0,275,0,3.0,1498093650,1,1498093925
0,20.0,1181.0,195,0,3.0,1498093650,2,1498094120
0,20.0,1182.0,0,1,3.0,1498093660,2.5,1498093660
0,20.0,1182.0,271,0,3.0,1498093660,2,1498093931
0,20.0,1182.0,194,0,3.0,1498093660,2,1498094125
0,20.0,1183.0,0,1,3.0,1498093671,3.5,1498093671
0,20.0,1183.0,266,0,3.0,1498093671,3,1498093937
0,20.0,1183.0,1,0,3.0,1498093671,4,1498093938
0,20.0,1183.0,193,0,3.0,1498093671,2,1498094131
0,20.0,1184.0,0,1,3.0,1498093681,2.5,1498093681
0,20.0,1184.0,264,0,3.0,1498093681,4,1498093945
0,20.0,1184.0,0,0,3.0,1498093681,4,1498093945
0,20.0,1184.0,191,0,3.0,1498093681,2,1498094136
0,20.0,1185.0,0,1,3.0,1498093691,2.5,1498093691
0,20.0,1185.0,260,0,3.0,1498093691,3,1498093951
0,20.0,1185.0,191,0,3.0,1498093691,3,1498094142
0,20.0,1186.0,0,1,3.0,1498093702,3.5,1498093702
0,20.0,1186.0,257,0,3.0,1498093702,5,1498093959
0,20.0,1186.0,192,1,3.0,1498093702,7.5,1498094151
0,20.0,1187.0,0,1,3.0,1498093712,2.5,1498093712
0,20.0,1187.0,253,0,3.0,1498093712,2,1498093965
0,20.0,1187.0,192,0,3.0,1498093712,2,1498094157
0,20.0,1188.0,0,1,3.0,1498093724,4.5,1498093724
0,20.0,1188.0,252,0,3.0,1498093724,8,1498093976
0,20.0,1188.0,187,0,3.0,1498093724,3,1498094163
0,20.0,1189.0,0,1,3.0,1498093733,1.5,1498093733
0,20.0,1189.0,249,0,3.0,1498093733,2,1498093982
0,20.0,1189.0,188,0,3.0,1498093733,4,1498094170
0,20.0,1190.0,0,1,3.0,1498093744,3.5,1498093744
0,20.0,1190.0,243,0,3.0,1498093744,2,1498093987
0,20.0,1190.0,188,0,3.0,1498093744,2,1498094175
0,20.0,1190.0,1,0,3.0,1498093744,3,1498094176
0,20.0,1190.0,0,0,3.0,1498093744,3,1498094176
0,20.0,1191.0,0,0,3.0,1498093760,6,1498093760
0,20.0,1191.0,236,0,3.0,1498093760,5,1498093996
0,20.0,1191.0,185,0,3.0,1498093760,1,1498094181
0,20.0,1191.0,1,0,3.0,1498093760,2,1498094182
0,20.0,1192.0,0,1,3.0,1498093771,3.5,1498093771
0,20.0,1192.0,237,0,3.0,1498093771,9,1498094008
0,20.0,1192.0,0,0,3.0,1498093771,9,1498094008
0,20.0,1192.0,179,0,3.0,1498093771,2,1498094187
0,20.0,1193.0,0,1,3.0,1498093780,1.5,1498093780
0,20.0,1193.0,236,0,3.0,1498093780,5,1498094016
0,20.0,1193.0,0,0,3.0,1498093780,5,1498094016
0,20.0,1193.0,177,0,3.0,1498093780,2,1498094193
0,20.0,1193.0,0,0,3.0,1498093780,2,1498094193
0,20.0,1194.0,0,1,3.0,1498093788,0.5,1498093788
0,20.0,1194.0,234,0,3.0,1498093788,2,1498094022
0,20.0,1194.0,176,0,3.0,1498093788,2,1498094198
0,20.0,1195.0,0,1,3.0,1498093800,4.5,1498093800
0,20.0,1195.0,227,0,3.0,1498093800,2,1498094027
0,20.0,1195.0,177,0,3.0,1498093800,2,1498094204
0,20.0,1196.0,0,1,3.0,1498093811,4.5,1498093811
0,20.0,1196.0,222,0,3.0,1498093811,2,1498094033
0,20.0,1196.0,176,0,3.0,1498093811,2,1498094209
0,20.0,1196.0,1,0,3.0,1498093811,3,1498094210
0,20.0,1197.0,0,1,3.0,1498093822,4.5,1498093822
0,20.0,1197.0,218,0,3.0,1498093822,4,1498094040
0,20.0,1197.0,176,0,3.0,1498093822,3,1498094216
0,20.0,1198.0,0,1,3.0,1498093831,1.5,1498093831
0,20.0,1198.0,216,0,3.0,1498093831,3,1498094047
0,20.0,1198.0,177,0,3.0,1498093831,4,1498094224
0,20.0,1199.0,0,1,3.0,1498093843,4.5,1498093843
0,20.0,1199.0,211,0,3.0,1498093843,3,1498094054
0,20.0,1199.0,1,0,3.0,1498093843,4,1498094055
0,20.0,1199.0,174,0,3.0,1498093843,2,1498094229
0,20.0,1200.0,0,1,3.0,1498093853,2.5,1498093853
0,20.0,1200.0,208,0,3.0,1498093853,3,1498094061
0,20.0,1200.0,173,0,3.0,1498093853,1,1498094234
0,21.0,1201.0,,,2.0,,,
0,21.0,1202.0,0,1,2.0,1498092828,2.5,1498092828
0,21.0,1202.0,430,0,2.0,1498092828,8,1498093258
0,21.0,1202.0,61,1,2.0,1498092828,3.5,1498093319
0,21.0,1202.0,422,1,2.0,1498092828,6.5,1498093741
0,21.0,1203.0,,,2.0,,,
0,21.0,1204.0,,,2.0,,,
0,21.0,1205.0,0,1,2.0,1498092869,2.5,1498092869
0,21.0,1205.0,556,1,2.0,1498092869,10.5,1498093425
0,21.0,1206.0,,,2.0,,,
0,21.0,1207.0,0,0,2.0,1498092700,15,1498092700
0,21.0,1207.0,29,1,2.0,1498092700,5.5,1498092729
0,21.0,1207.0,175,1,2.0,1498092700,4.5,1498092904
0,21.0,1207.0,824,0,2.0,1498092700,6,1498093728
0,21.0,1207.0,108,0,2.0,1498092700,1,1498093836
0,21.0,1208.0,0,1,2.0,1498092794,4.5,1498092794
0,21.0,1208.0,259,0,2.0,1498092794,3,1498093053
0,21.0,1208.0,57,0,2.0,1498092794,12,1498093110
0,21.0,1208.0,58,0,2.0,1498092794,13,1498093168
0,21.0,1208.0,69,0,2.0,1498092794,7,1498093237
0,21.0,1208.0,77,0,2.0,1498092794,12,1498093314
0,21.0,1208.0,90,0,2.0,1498092794,14,1498093404
0,21.0,1208.0,84,1,2.0,1498092794,8.5,1498093488
0,21.0,1209.0,,,2.0,,,
0,21.0,1210.0,0,1,2.0,1498092840,5.5,1498092840
0,21.0,1210.0,443,0,2.0,1498092840,4,1498093283
0,21.0,1210.0,79,0,2.0,1498092840,11,1498093362
0,21.0,1210.0,99,0,2.0,1498092840,15,1498093461
0,21.0,1210.0,0,0,2.0,1498092840,15,1498093461
0,21.0,1210.0,86,0,2.0,1498092840,4,1498093547
0,21.0,1210.0,93,1,2.0,1498092840,10.5,1498093640
0,21.0,1211.0,,,2.0,,,
0,21.0,1212.0,0,1,2.0,1498092723,5.5,1498092723
0,21.0,1212.0,175,0,2.0,1498092723,8,1498092898
0,21.0,1212.0,28,1,2.0,1498092723,4.5,1498092926
0,21.0,1212.0,582,0,2.0,1498092723,6,1498093508
0,21.0,1212.0,94,1,2.0,1498092723,4.5,1498093602
0,21.0,1213.0,,,2.0,,,
0,21.0,1214.0,,,2.0,,,
0,21.0,1215.0,0,1,2.0,1498092818,6.5,1498092818
0,21.0,1215.0,368,0,2.0,1498092818,15,1498093186
